path_audio,fname,sample_rate,channels,bits,samples,length,fsize,sensor_name,date,time,site,hour
/Volumes/PAPAYA/anh_aguas_bajas/G054/G054_20220423_173000.WAV,G054_20220423_173000.WAV,192000,1,16,11520000,60.0,23040488,G054,2022-04-23 17:30:00,173000,G054,17
/Volumes/PAPAYA/anh_aguas_bajas/G054/G054_20220423_063000.WAV,G054_20220423_063000.WAV,192000,1,16,11520000,60.0,23040488,G054,2022-04-23 06:30:00,63000,G054,06
/Volumes/PAPAYA/anh_aguas_bajas/G054/G054_20220404_200000.WAV,G054_20220404_200000.WAV,192000,1,16,11520000,60.0,23040488,G054,2022-04-04 20:00:00,200000,G054,20
/Volumes/PAPAYA/anh_aguas_bajas/G054/G054_20220402_060000.WAV,G054_20220402_060000.WAV,192000,1,16,11520000,60.0,23040488,G054,2022-04-02 06:00:00,60000,G054,06
/Volumes/PAPAYA/anh_aguas_bajas/G054/G054_20220420_053000.WAV,G054_20220420_053000.WAV,192000,1,16,11520000,60.0,23040488,G054,2022-04-20 05:30:00,53000,G054,05
/Volumes/PAPAYA/anh_aguas_bajas/G054/G054_20220328_193000.WAV,G054_20220328_193000.WAV,192000,1,16,11520000,60.0,23040488,G054,2022-03-28 19:30:00,193000,G054,19
/Volumes/PAPAYA/anh_aguas_bajas/G055/G055_20220418_173000.WAV,G055_20220418_173000.WAV,192000,1,16,11520000,60.0,23040488,G055,2022-04-18 17:30:00,173000,G055,17
/Volumes/PAPAYA/anh_aguas_bajas/G055/G055_20220418_063000.WAV,G055_20220418_063000.WAV,192000,1,16,11520000,60.0,23040488,G055,2022-04-18 06:30:00,63000,G055,06
/Volumes/PAPAYA/anh_aguas_bajas/G055/G055_20220330_200000.WAV,G055_20220330_200000.WAV,192000,1,16,11520000,60.0,23040488,G055,2022-03-30 20:00:00,200000,G055,20
/Volumes/PAPAYA/anh_aguas_bajas/G055/G055_20220328_060000.WAV,G055_20220328_060000.WAV,192000,1,16,11520000,60.0,23040488,G055,2022-03-28 06:00:00,60000,G055,06
/Volumes/PAPAYA/anh_aguas_bajas/G055/G055_20220415_053000.WAV,G055_20220415_053000.WAV,192000,1,16,11520000,60.0,23040488,G055,2022-04-15 05:30:00,53000,G055,05
/Volumes/PAPAYA/anh_aguas_bajas/G055/G055_20220323_193000.WAV,G055_20220323_193000.WAV,192000,1,16,11520000,60.0,23040488,G055,2022-03-23 19:30:00,193000,G055,19
/Volumes/PAPAYA/anh_aguas_bajas/G056/G056_20220410_080000.WAV,G056_20220410_080000.WAV,192000,1,16,11520000,60.0,23040488,G056,2022-04-10 08:00:00,80000,G056,08
/Volumes/PAPAYA/anh_aguas_bajas/G056/G056_20220405_190000.WAV,G056_20220405_190000.WAV,192000,1,16,11520000,60.0,23040488,G056,2022-04-05 19:00:00,190000,G056,19
/Volumes/PAPAYA/anh_aguas_bajas/G056/G056_20220419_053000.WAV,G056_20220419_053000.WAV,192000,1,16,11520000,60.0,23040488,G056,2022-04-19 05:30:00,53000,G056,05
/Volumes/PAPAYA/anh_aguas_bajas/G056/G056_20220417_190000.WAV,G056_20220417_190000.WAV,192000,1,16,11520000,60.0,23040488,G056,2022-04-17 19:00:00,190000,G056,19
/Volumes/PAPAYA/anh_aguas_bajas/G056/G056_20220401_193000.WAV,G056_20220401_193000.WAV,192000,1,16,11520000,60.0,23040488,G056,2022-04-01 19:30:00,193000,G056,19
/Volumes/PAPAYA/anh_aguas_bajas/G056/G056_20220413_173000.WAV,G056_20220413_173000.WAV,192000,1,16,11520000,60.0,23040488,G056,2022-04-13 17:30:00,173000,G056,17
/Volumes/PAPAYA/anh_aguas_bajas/G057/G057_20220420_173000.WAV,G057_20220420_173000.WAV,192000,1,16,11520000,60.0,23040488,G057,2022-04-20 17:30:00,173000,G057,17
/Volumes/PAPAYA/anh_aguas_bajas/G057/G057_20220420_063000.WAV,G057_20220420_063000.WAV,192000,1,16,11520000,60.0,23040488,G057,2022-04-20 06:30:00,63000,G057,06
/Volumes/PAPAYA/anh_aguas_bajas/G057/G057_20220401_200000.WAV,G057_20220401_200000.WAV,192000,1,16,11520000,60.0,23040488,G057,2022-04-01 20:00:00,200000,G057,20
/Volumes/PAPAYA/anh_aguas_bajas/G057/G057_20220330_060000.WAV,G057_20220330_060000.WAV,192000,1,16,11520000,60.0,23040488,G057,2022-03-30 06:00:00,60000,G057,06
/Volumes/PAPAYA/anh_aguas_bajas/G057/G057_20220417_053000.WAV,G057_20220417_053000.WAV,192000,1,16,11520000,60.0,23040488,G057,2022-04-17 05:30:00,53000,G057,05
/Volumes/PAPAYA/anh_aguas_bajas/G057/G057_20220325_193000.WAV,G057_20220325_193000.WAV,192000,1,16,11520000,60.0,23040488,G057,2022-03-25 19:30:00,193000,G057,19
/Volumes/PAPAYA/anh_aguas_bajas/G058/G058_20220415_173000.WAV,G058_20220415_173000.WAV,192000,1,16,11520000,60.0,23040488,G058,2022-04-15 17:30:00,173000,G058,17
/Volumes/PAPAYA/anh_aguas_bajas/G058/G058_20220415_063000.WAV,G058_20220415_063000.WAV,192000,1,16,11520000,60.0,23040488,G058,2022-04-15 06:30:00,63000,G058,06
/Volumes/PAPAYA/anh_aguas_bajas/G058/G058_20220327_200000.WAV,G058_20220327_200000.WAV,192000,1,16,11520000,60.0,23040488,G058,2022-03-27 20:00:00,200000,G058,20
/Volumes/PAPAYA/anh_aguas_bajas/G058/G058_20220325_060000.WAV,G058_20220325_060000.WAV,192000,1,16,11520000,60.0,23040488,G058,2022-03-25 06:00:00,60000,G058,06
/Volumes/PAPAYA/anh_aguas_bajas/G058/G058_20220412_053000.WAV,G058_20220412_053000.WAV,192000,1,16,11520000,60.0,23040488,G058,2022-04-12 05:30:00,53000,G058,05
/Volumes/PAPAYA/anh_aguas_bajas/G058/G058_20220320_193000.WAV,G058_20220320_193000.WAV,192000,1,16,11520000,60.0,23040488,G058,2022-03-20 19:30:00,193000,G058,19
/Volumes/PAPAYA/anh_aguas_bajas/G059/G059_20220415_173000.WAV,G059_20220415_173000.WAV,192000,1,16,11520000,60.0,23040488,G059,2022-04-15 17:30:00,173000,G059,17
/Volumes/PAPAYA/anh_aguas_bajas/G059/G059_20220415_063000.WAV,G059_20220415_063000.WAV,192000,1,16,11520000,60.0,23040488,G059,2022-04-15 06:30:00,63000,G059,06
/Volumes/PAPAYA/anh_aguas_bajas/G059/G059_20220327_200000.WAV,G059_20220327_200000.WAV,192000,1,16,11520000,60.0,23040488,G059,2022-03-27 20:00:00,200000,G059,20
/Volumes/PAPAYA/anh_aguas_bajas/G059/G059_20220325_060000.WAV,G059_20220325_060000.WAV,192000,1,16,11520000,60.0,23040488,G059,2022-03-25 06:00:00,60000,G059,06
/Volumes/PAPAYA/anh_aguas_bajas/G059/G059_20220412_053000.WAV,G059_20220412_053000.WAV,192000,1,16,11520000,60.0,23040488,G059,2022-04-12 05:30:00,53000,G059,05
/Volumes/PAPAYA/anh_aguas_bajas/G059/G059_20220320_193000.WAV,G059_20220320_193000.WAV,192000,1,16,11520000,60.0,23040488,G059,2022-03-20 19:30:00,193000,G059,19
/Volumes/PAPAYA/anh_aguas_bajas/G060/G060_20220419_173000.WAV,G060_20220419_173000.WAV,192000,1,16,11520000,60.0,23040488,G060,2022-04-19 17:30:00,173000,G060,17
/Volumes/PAPAYA/anh_aguas_bajas/G060/G060_20220413_183000.WAV,G060_20220413_183000.WAV,192000,1,16,11520000,60.0,23040488,G060,2022-04-13 18:30:00,183000,G060,18
/Volumes/PAPAYA/anh_aguas_bajas/G060/G060_20220331_193000.WAV,G060_20220331_193000.WAV,192000,1,16,11520000,60.0,23040488,G060,2022-03-31 19:30:00,193000,G060,19
/Volumes/PAPAYA/anh_aguas_bajas/G060/G060_20220329_053000.WAV,G060_20220329_053000.WAV,192000,1,16,11520000,60.0,23040488,G060,2022-03-29 05:30:00,53000,G060,05
/Volumes/PAPAYA/anh_aguas_bajas/G060/G060_20220416_053000.WAV,G060_20220416_053000.WAV,192000,1,16,11520000,60.0,23040488,G060,2022-04-16 05:30:00,53000,G060,05
/Volumes/PAPAYA/anh_aguas_bajas/G060/G060_20220324_190000.WAV,G060_20220324_190000.WAV,192000,1,16,11520000,60.0,23040488,G060,2022-03-24 19:00:00,190000,G060,19
/Volumes/PAPAYA/anh_aguas_bajas/G061/G061_20220427_080000.WAV,G061_20220427_080000.WAV,192000,1,16,11520000,60.0,23040488,G061,2022-04-27 08:00:00,80000,G061,08
/Volumes/PAPAYA/anh_aguas_bajas/G061/G061_20220427_050000.WAV,G061_20220427_050000.WAV,192000,1,16,11520000,60.0,23040488,G061,2022-04-27 05:00:00,50000,G061,05
/Volumes/PAPAYA/anh_aguas_bajas/G061/G061_20220408_183000.WAV,G061_20220408_183000.WAV,192000,1,16,11520000,60.0,23040488,G061,2022-04-08 18:30:00,183000,G061,18
/Volumes/PAPAYA/anh_aguas_bajas/G061/G061_20220405_203000.WAV,G061_20220405_203000.WAV,192000,1,16,11520000,60.0,23040488,G061,2022-04-05 20:30:00,203000,G061,20
/Volumes/PAPAYA/anh_aguas_bajas/G061/G061_20220423_200000.WAV,G061_20220423_200000.WAV,192000,1,16,11520000,60.0,23040488,G061,2022-04-23 20:00:00,200000,G061,20
/Volumes/PAPAYA/anh_aguas_bajas/G061/G061_20220401_180000.WAV,G061_20220401_180000.WAV,192000,1,16,11520000,60.0,23040488,G061,2022-04-01 18:00:00,180000,G061,18
/Volumes/PAPAYA/anh_aguas_bajas/G062/G062_20220418_173000.WAV,G062_20220418_173000.WAV,192000,1,16,11520000,60.0,23040488,G062,2022-04-18 17:30:00,173000,G062,17
/Volumes/PAPAYA/anh_aguas_bajas/G062/G062_20220418_063000.WAV,G062_20220418_063000.WAV,192000,1,16,11520000,60.0,23040488,G062,2022-04-18 06:30:00,63000,G062,06
/Volumes/PAPAYA/anh_aguas_bajas/G062/G062_20220330_200000.WAV,G062_20220330_200000.WAV,192000,1,16,11520000,60.0,23040488,G062,2022-03-30 20:00:00,200000,G062,20
/Volumes/PAPAYA/anh_aguas_bajas/G062/G062_20220328_060000.WAV,G062_20220328_060000.WAV,192000,1,16,11520000,60.0,23040488,G062,2022-03-28 06:00:00,60000,G062,06
/Volumes/PAPAYA/anh_aguas_bajas/G062/G062_20220415_053000.WAV,G062_20220415_053000.WAV,192000,1,16,11520000,60.0,23040488,G062,2022-04-15 05:30:00,53000,G062,05
/Volumes/PAPAYA/anh_aguas_bajas/G062/G062_20220323_193000.WAV,G062_20220323_193000.WAV,192000,1,16,11520000,60.0,23040488,G062,2022-03-23 19:30:00,193000,G062,19
/Volumes/PAPAYA/anh_aguas_bajas/G063/G063_20220422_173000.WAV,G063_20220422_173000.WAV,192000,1,16,11520000,60.0,23040488,G063,2022-04-22 17:30:00,173000,G063,17
/Volumes/PAPAYA/anh_aguas_bajas/G063/G063_20220422_063000.WAV,G063_20220422_063000.WAV,192000,1,16,11520000,60.0,23040488,G063,2022-04-22 06:30:00,63000,G063,06
/Volumes/PAPAYA/anh_aguas_bajas/G063/G063_20220403_200000.WAV,G063_20220403_200000.WAV,192000,1,16,11520000,60.0,23040488,G063,2022-04-03 20:00:00,200000,G063,20
/Volumes/PAPAYA/anh_aguas_bajas/G063/G063_20220401_060000.WAV,G063_20220401_060000.WAV,192000,1,16,11520000,60.0,23040488,G063,2022-04-01 06:00:00,60000,G063,06
/Volumes/PAPAYA/anh_aguas_bajas/G063/G063_20220419_053000.WAV,G063_20220419_053000.WAV,192000,1,16,11520000,60.0,23040488,G063,2022-04-19 05:30:00,53000,G063,05
/Volumes/PAPAYA/anh_aguas_bajas/G063/G063_20220327_193000.WAV,G063_20220327_193000.WAV,192000,1,16,11520000,60.0,23040488,G063,2022-03-27 19:30:00,193000,G063,19
/Volumes/PAPAYA/anh_aguas_bajas/G064/G064_20220421_173000.WAV,G064_20220421_173000.WAV,192000,1,16,11520000,60.0,23040488,G064,2022-04-21 17:30:00,173000,G064,17
/Volumes/PAPAYA/anh_aguas_bajas/G064/G064_20220421_063000.WAV,G064_20220421_063000.WAV,192000,1,16,11520000,60.0,23040488,G064,2022-04-21 06:30:00,63000,G064,06
/Volumes/PAPAYA/anh_aguas_bajas/G064/G064_20220402_200000.WAV,G064_20220402_200000.WAV,192000,1,16,11520000,60.0,23040488,G064,2022-04-02 20:00:00,200000,G064,20
/Volumes/PAPAYA/anh_aguas_bajas/G064/G064_20220331_060000.WAV,G064_20220331_060000.WAV,192000,1,16,11520000,60.0,23040488,G064,2022-03-31 06:00:00,60000,G064,06
/Volumes/PAPAYA/anh_aguas_bajas/G064/G064_20220418_053000.WAV,G064_20220418_053000.WAV,192000,1,16,11520000,60.0,23040488,G064,2022-04-18 05:30:00,53000,G064,05
/Volumes/PAPAYA/anh_aguas_bajas/G064/G064_20220326_193000.WAV,G064_20220326_193000.WAV,192000,1,16,11520000,60.0,23040488,G064,2022-03-26 19:30:00,193000,G064,19
/Volumes/PAPAYA/anh_aguas_bajas/G065/G065_20220427_173000.WAV,G065_20220427_173000.WAV,192000,1,16,11520000,60.0,23040488,G065,2022-04-27 17:30:00,173000,G065,17
/Volumes/PAPAYA/anh_aguas_bajas/G065/G065_20220427_063000.WAV,G065_20220427_063000.WAV,192000,1,16,11520000,60.0,23040488,G065,2022-04-27 06:30:00,63000,G065,06
/Volumes/PAPAYA/anh_aguas_bajas/G065/G065_20220408_200000.WAV,G065_20220408_200000.WAV,192000,1,16,11520000,60.0,23040488,G065,2022-04-08 20:00:00,200000,G065,20
/Volumes/PAPAYA/anh_aguas_bajas/G065/G065_20220406_060000.WAV,G065_20220406_060000.WAV,192000,1,16,11520000,60.0,23040488,G065,2022-04-06 06:00:00,60000,G065,06
/Volumes/PAPAYA/anh_aguas_bajas/G065/G065_20220424_053000.WAV,G065_20220424_053000.WAV,192000,1,16,11520000,60.0,23040488,G065,2022-04-24 05:30:00,53000,G065,05
/Volumes/PAPAYA/anh_aguas_bajas/G065/G065_20220401_193000.WAV,G065_20220401_193000.WAV,192000,1,16,11520000,60.0,23040488,G065,2022-04-01 19:30:00,193000,G065,19
/Volumes/PAPAYA/anh_aguas_bajas/G066/G066_20220418_173000.WAV,G066_20220418_173000.WAV,192000,1,16,11520000,60.0,23040488,G066,2022-04-18 17:30:00,173000,G066,17
/Volumes/PAPAYA/anh_aguas_bajas/G066/G066_20220418_063000.WAV,G066_20220418_063000.WAV,192000,1,16,11520000,60.0,23040488,G066,2022-04-18 06:30:00,63000,G066,06
/Volumes/PAPAYA/anh_aguas_bajas/G066/G066_20220330_200000.WAV,G066_20220330_200000.WAV,192000,1,16,11520000,60.0,23040488,G066,2022-03-30 20:00:00,200000,G066,20
/Volumes/PAPAYA/anh_aguas_bajas/G066/G066_20220328_060000.WAV,G066_20220328_060000.WAV,192000,1,16,11520000,60.0,23040488,G066,2022-03-28 06:00:00,60000,G066,06
/Volumes/PAPAYA/anh_aguas_bajas/G066/G066_20220415_053000.WAV,G066_20220415_053000.WAV,192000,1,16,11520000,60.0,23040488,G066,2022-04-15 05:30:00,53000,G066,05
/Volumes/PAPAYA/anh_aguas_bajas/G066/G066_20220323_193000.WAV,G066_20220323_193000.WAV,192000,1,16,11520000,60.0,23040488,G066,2022-03-23 19:30:00,193000,G066,19
/Volumes/PAPAYA/anh_aguas_bajas/G068/G068_20220420_173000.WAV,G068_20220420_173000.WAV,192000,1,16,11520000,60.0,23040488,G068,2022-04-20 17:30:00,173000,G068,17
/Volumes/PAPAYA/anh_aguas_bajas/G068/G068_20220420_063000.WAV,G068_20220420_063000.WAV,192000,1,16,11520000,60.0,23040488,G068,2022-04-20 06:30:00,63000,G068,06
/Volumes/PAPAYA/anh_aguas_bajas/G068/G068_20220401_200000.WAV,G068_20220401_200000.WAV,192000,1,16,11520000,60.0,23040488,G068,2022-04-01 20:00:00,200000,G068,20
/Volumes/PAPAYA/anh_aguas_bajas/G068/G068_20220330_060000.WAV,G068_20220330_060000.WAV,192000,1,16,11520000,60.0,23040488,G068,2022-03-30 06:00:00,60000,G068,06
/Volumes/PAPAYA/anh_aguas_bajas/G068/G068_20220417_053000.WAV,G068_20220417_053000.WAV,192000,1,16,11520000,60.0,23040488,G068,2022-04-17 05:30:00,53000,G068,05
/Volumes/PAPAYA/anh_aguas_bajas/G068/G068_20220325_193000.WAV,G068_20220325_193000.WAV,192000,1,16,11520000,60.0,23040488,G068,2022-03-25 19:30:00,193000,G068,19
/Volumes/PAPAYA/anh_aguas_bajas/G069/G069_20220419_173000.WAV,G069_20220419_173000.WAV,192000,1,16,11520000,60.0,23040488,G069,2022-04-19 17:30:00,173000,G069,17
/Volumes/PAPAYA/anh_aguas_bajas/G069/G069_20220419_063000.WAV,G069_20220419_063000.WAV,192000,1,16,11520000,60.0,23040488,G069,2022-04-19 06:30:00,63000,G069,06
/Volumes/PAPAYA/anh_aguas_bajas/G069/G069_20220331_200000.WAV,G069_20220331_200000.WAV,192000,1,16,11520000,60.0,23040488,G069,2022-03-31 20:00:00,200000,G069,20
/Volumes/PAPAYA/anh_aguas_bajas/G069/G069_20220329_060000.WAV,G069_20220329_060000.WAV,192000,1,16,11520000,60.0,23040488,G069,2022-03-29 06:00:00,60000,G069,06
/Volumes/PAPAYA/anh_aguas_bajas/G069/G069_20220416_053000.WAV,G069_20220416_053000.WAV,192000,1,16,11520000,60.0,23040488,G069,2022-04-16 05:30:00,53000,G069,05
/Volumes/PAPAYA/anh_aguas_bajas/G069/G069_20220324_193000.WAV,G069_20220324_193000.WAV,192000,1,16,11520000,60.0,23040488,G069,2022-03-24 19:30:00,193000,G069,19
/Volumes/PAPAYA/anh_aguas_bajas/G070/G070_20220415_173000.WAV,G070_20220415_173000.WAV,192000,1,16,11520000,60.0,23040488,G070,2022-04-15 17:30:00,173000,G070,17
/Volumes/PAPAYA/anh_aguas_bajas/G070/G070_20220415_063000.WAV,G070_20220415_063000.WAV,192000,1,16,11520000,60.0,23040488,G070,2022-04-15 06:30:00,63000,G070,06
/Volumes/PAPAYA/anh_aguas_bajas/G070/G070_20220327_200000.WAV,G070_20220327_200000.WAV,192000,1,16,11520000,60.0,23040488,G070,2022-03-27 20:00:00,200000,G070,20
/Volumes/PAPAYA/anh_aguas_bajas/G070/G070_20220325_060000.WAV,G070_20220325_060000.WAV,192000,1,16,11520000,60.0,23040488,G070,2022-03-25 06:00:00,60000,G070,06
/Volumes/PAPAYA/anh_aguas_bajas/G070/G070_20220412_053000.WAV,G070_20220412_053000.WAV,192000,1,16,11520000,60.0,23040488,G070,2022-04-12 05:30:00,53000,G070,05
/Volumes/PAPAYA/anh_aguas_bajas/G070/G070_20220320_193000.WAV,G070_20220320_193000.WAV,192000,1,16,11520000,60.0,23040488,G070,2022-03-20 19:30:00,193000,G070,19
/Volumes/PAPAYA/anh_aguas_bajas/G071/G071_20220415_173000.WAV,G071_20220415_173000.WAV,192000,1,16,11520000,60.0,23040488,G071,2022-04-15 17:30:00,173000,G071,17
/Volumes/PAPAYA/anh_aguas_bajas/G071/G071_20220415_063000.WAV,G071_20220415_063000.WAV,192000,1,16,11520000,60.0,23040488,G071,2022-04-15 06:30:00,63000,G071,06
/Volumes/PAPAYA/anh_aguas_bajas/G071/G071_20220327_200000.WAV,G071_20220327_200000.WAV,192000,1,16,11520000,60.0,23040488,G071,2022-03-27 20:00:00,200000,G071,20
/Volumes/PAPAYA/anh_aguas_bajas/G071/G071_20220325_060000.WAV,G071_20220325_060000.WAV,192000,1,16,11520000,60.0,23040488,G071,2022-03-25 06:00:00,60000,G071,06
/Volumes/PAPAYA/anh_aguas_bajas/G071/G071_20220412_053000.WAV,G071_20220412_053000.WAV,192000,1,16,11520000,60.0,23040488,G071,2022-04-12 05:30:00,53000,G071,05
/Volumes/PAPAYA/anh_aguas_bajas/G071/G071_20220320_193000.WAV,G071_20220320_193000.WAV,192000,1,16,11520000,60.0,23040488,G071,2022-03-20 19:30:00,193000,G071,19
/Volumes/PAPAYA/anh_aguas_bajas/G072/G072_20220417_173000.WAV,G072_20220417_173000.WAV,192000,1,16,11520000,60.0,23040488,G072,2022-04-17 17:30:00,173000,G072,17
/Volumes/PAPAYA/anh_aguas_bajas/G072/G072_20220417_063000.WAV,G072_20220417_063000.WAV,192000,1,16,11520000,60.0,23040488,G072,2022-04-17 06:30:00,63000,G072,06
/Volumes/PAPAYA/anh_aguas_bajas/G072/G072_20220329_200000.WAV,G072_20220329_200000.WAV,192000,1,16,11520000,60.0,23040488,G072,2022-03-29 20:00:00,200000,G072,20
/Volumes/PAPAYA/anh_aguas_bajas/G072/G072_20220327_060000.WAV,G072_20220327_060000.WAV,192000,1,16,11520000,60.0,23040488,G072,2022-03-27 06:00:00,60000,G072,06
/Volumes/PAPAYA/anh_aguas_bajas/G072/G072_20220414_053000.WAV,G072_20220414_053000.WAV,192000,1,16,11520000,60.0,23040488,G072,2022-04-14 05:30:00,53000,G072,05
/Volumes/PAPAYA/anh_aguas_bajas/G072/G072_20220322_193000.WAV,G072_20220322_193000.WAV,192000,1,16,11520000,60.0,23040488,G072,2022-03-22 19:30:00,193000,G072,19
/Volumes/PAPAYA/anh_aguas_bajas/G074/G074_20220427_173000.WAV,G074_20220427_173000.WAV,192000,1,16,11520000,60.0,23040488,G074,2022-04-27 17:30:00,173000,G074,17
/Volumes/PAPAYA/anh_aguas_bajas/G074/G074_20220427_063000.WAV,G074_20220427_063000.WAV,192000,1,16,11520000,60.0,23040488,G074,2022-04-27 06:30:00,63000,G074,06
/Volumes/PAPAYA/anh_aguas_bajas/G074/G074_20220408_200000.WAV,G074_20220408_200000.WAV,192000,1,16,11520000,60.0,23040488,G074,2022-04-08 20:00:00,200000,G074,20
/Volumes/PAPAYA/anh_aguas_bajas/G074/G074_20220406_060000.WAV,G074_20220406_060000.WAV,192000,1,16,11520000,60.0,23040488,G074,2022-04-06 06:00:00,60000,G074,06
/Volumes/PAPAYA/anh_aguas_bajas/G074/G074_20220424_053000.WAV,G074_20220424_053000.WAV,192000,1,16,11520000,60.0,23040488,G074,2022-04-24 05:30:00,53000,G074,05
/Volumes/PAPAYA/anh_aguas_bajas/G074/G074_20220401_193000.WAV,G074_20220401_193000.WAV,192000,1,16,11520000,60.0,23040488,G074,2022-04-01 19:30:00,193000,G074,19
/Volumes/PAPAYA/anh_aguas_bajas/G075/G075_20220410_190000.WAV,G075_20220410_190000.WAV,192000,1,16,11520000,60.0,23040488,G075,2022-04-10 19:00:00,190000,G075,19
/Volumes/PAPAYA/anh_aguas_bajas/G075/G075_20220414_193000.WAV,G075_20220414_193000.WAV,192000,1,16,11520000,60.0,23040488,G075,2022-04-14 19:30:00,193000,G075,19
/Volumes/PAPAYA/anh_aguas_bajas/G075/G075_20220419_203000.WAV,G075_20220419_203000.WAV,192000,1,16,11520000,60.0,23040488,G075,2022-04-19 20:30:00,203000,G075,20
/Volumes/PAPAYA/anh_aguas_bajas/G075/G075_20220414_073000.WAV,G075_20220414_073000.WAV,192000,1,16,11520000,60.0,23040488,G075,2022-04-14 07:30:00,73000,G075,07
/Volumes/PAPAYA/anh_aguas_bajas/G075/G075_20220408_060000.WAV,G075_20220408_060000.WAV,192000,1,16,11520000,60.0,23040488,G075,2022-04-08 06:00:00,60000,G075,06
/Volumes/PAPAYA/anh_aguas_bajas/G075/G075_20220416_073000.WAV,G075_20220416_073000.WAV,192000,1,16,11520000,60.0,23040488,G075,2022-04-16 07:30:00,73000,G075,07
/Volumes/PAPAYA/anh_aguas_bajas/G076/G076_20220329_173000.WAV,G076_20220329_173000.WAV,192000,1,16,11520000,60.0,23040488,G076,2022-03-29 17:30:00,173000,G076,17
/Volumes/PAPAYA/anh_aguas_bajas/G076/G076_20220323_193000.WAV,G076_20220323_193000.WAV,192000,1,16,11520000,60.0,23040488,G076,2022-03-23 19:30:00,193000,G076,19
/Volumes/PAPAYA/anh_aguas_bajas/G076/G076_20220327_080000.WAV,G076_20220327_080000.WAV,192000,1,16,11520000,60.0,23040488,G076,2022-03-27 08:00:00,80000,G076,08
/Volumes/PAPAYA/anh_aguas_bajas/G076/G076_20220329_200000.WAV,G076_20220329_200000.WAV,192000,1,16,11520000,60.0,23040488,G076,2022-03-29 20:00:00,200000,G076,20
/Volumes/PAPAYA/anh_aguas_bajas/G076/G076_20220405_173000.WAV,G076_20220405_173000.WAV,192000,1,16,11520000,60.0,23040488,G076,2022-04-05 17:30:00,173000,G076,17
/Volumes/PAPAYA/anh_aguas_bajas/G076/G076_20220418_050000.WAV,G076_20220418_050000.WAV,192000,1,16,11520000,60.0,23040488,G076,2022-04-18 05:00:00,50000,G076,05
/Volumes/PAPAYA/anh_aguas_bajas/G077/G077_20220331_173000.WAV,G077_20220331_173000.WAV,192000,1,16,11520000,60.0,23040488,G077,2022-03-31 17:30:00,173000,G077,17
/Volumes/PAPAYA/anh_aguas_bajas/G077/G077_20220325_193000.WAV,G077_20220325_193000.WAV,192000,1,16,11520000,60.0,23040488,G077,2022-03-25 19:30:00,193000,G077,19
/Volumes/PAPAYA/anh_aguas_bajas/G077/G077_20220329_080000.WAV,G077_20220329_080000.WAV,192000,1,16,11520000,60.0,23040488,G077,2022-03-29 08:00:00,80000,G077,08
/Volumes/PAPAYA/anh_aguas_bajas/G077/G077_20220331_200000.WAV,G077_20220331_200000.WAV,192000,1,16,11520000,60.0,23040488,G077,2022-03-31 20:00:00,200000,G077,20
/Volumes/PAPAYA/anh_aguas_bajas/G077/G077_20220407_173000.WAV,G077_20220407_173000.WAV,192000,1,16,11520000,60.0,23040488,G077,2022-04-07 17:30:00,173000,G077,17
/Volumes/PAPAYA/anh_aguas_bajas/G077/G077_20220420_050000.WAV,G077_20220420_050000.WAV,192000,1,16,11520000,60.0,23040488,G077,2022-04-20 05:00:00,50000,G077,05
/Volumes/PAPAYA/anh_aguas_bajas/G078/G078_20220422_173000.WAV,G078_20220422_173000.WAV,192000,1,16,11520000,60.0,23040488,G078,2022-04-22 17:30:00,173000,G078,17
/Volumes/PAPAYA/anh_aguas_bajas/G078/G078_20220422_063000.WAV,G078_20220422_063000.WAV,192000,1,16,11520000,60.0,23040488,G078,2022-04-22 06:30:00,63000,G078,06
/Volumes/PAPAYA/anh_aguas_bajas/G078/G078_20220403_200000.WAV,G078_20220403_200000.WAV,192000,1,16,11520000,60.0,23040488,G078,2022-04-03 20:00:00,200000,G078,20
/Volumes/PAPAYA/anh_aguas_bajas/G078/G078_20220401_060000.WAV,G078_20220401_060000.WAV,192000,1,16,11520000,60.0,23040488,G078,2022-04-01 06:00:00,60000,G078,06
/Volumes/PAPAYA/anh_aguas_bajas/G078/G078_20220419_053000.WAV,G078_20220419_053000.WAV,192000,1,16,11520000,60.0,23040488,G078,2022-04-19 05:30:00,53000,G078,05
/Volumes/PAPAYA/anh_aguas_bajas/G078/G078_20220327_193000.WAV,G078_20220327_193000.WAV,192000,1,16,11520000,60.0,23040488,G078,2022-03-27 19:30:00,193000,G078,19
/Volumes/PAPAYA/anh_aguas_bajas/G079/G079_20220422_173000.WAV,G079_20220422_173000.WAV,192000,1,16,11520000,60.0,23040488,G079,2022-04-22 17:30:00,173000,G079,17
/Volumes/PAPAYA/anh_aguas_bajas/G079/G079_20220422_063000.WAV,G079_20220422_063000.WAV,192000,1,16,11520000,60.0,23040488,G079,2022-04-22 06:30:00,63000,G079,06
/Volumes/PAPAYA/anh_aguas_bajas/G079/G079_20220403_200000.WAV,G079_20220403_200000.WAV,192000,1,16,11520000,60.0,23040488,G079,2022-04-03 20:00:00,200000,G079,20
/Volumes/PAPAYA/anh_aguas_bajas/G079/G079_20220401_060000.WAV,G079_20220401_060000.WAV,192000,1,16,11520000,60.0,23040488,G079,2022-04-01 06:00:00,60000,G079,06
